-0.001525, -0.001457, 0.000659
-0.000779, 0.000172, 0.000627
-0.001856, -0.000775, 0.000971
-0.001820, -0.000512, 0.000959
-0.002634, -0.000606, 0.001128
-0.002057, -0.000263, 0.001160
-0.001455, 0.000184, 0.000706
-0.001483, -0.000151, 0.000686
-0.002084, -0.001089, 0.000502
-0.000795, 0.000431, 0.000427
-0.001437, -0.000698, 0.000666
-0.001782, -0.000389, 0.001293
-0.001844, -0.000454, 0.001369
-0.002097, -0.001002, 0.001415
-0.000882, 0.000787, 0.001316
-0.001881, -0.000594, 0.001755
-0.002422, -0.000282, 0.001827
-0.001654, 0.001550, 0.001730
-0.002852, -0.000097, 0.001837
-0.003391, 0.000532, 0.002251
-0.004321, -0.000389, 0.002667
-0.004374, 0.001731, 0.002952
-0.004681, 0.002507, 0.003322
-0.005688, -0.000396, 0.003539
-0.005966, -0.000482, 0.003728
-0.004901, 0.002296, 0.003678
-0.004661, 0.001368, 0.003394
-0.004476, 0.000996, 0.003301
-0.004000, 0.001492, 0.003318
-0.004432, 0.001288, 0.003421
-0.004193, 0.002244, 0.003654
-0.004100, 0.001857, 0.003411
-0.003868, 0.002511, 0.003263
-0.004097, 0.002346, 0.003428
-0.004342, 0.001877, 0.003481
-0.003934, 0.002490, 0.003244
-0.004060, 0.001807, 0.003145
-0.003955, 0.001139, 0.003156
-0.002971, 0.002230, 0.003004
-0.002681, 0.001507, 0.002862
-0.002282, 0.000888, 0.002609
-0.001537, 0.001834, 0.002410
-0.001057, 0.001016, 0.002036
-0.000074, 0.001137, 0.001555
0.000234, 0.001392, 0.001375
0.001042, 0.001076, 0.000872
0.001415, 0.001642, 0.000700
0.000624, 0.000919, 0.000971
0.000582, 0.001190, 0.000927
0.000484, 0.001222, 0.001004
-0.000054, 0.000426, 0.001059
-0.000183, 0.001086, 0.001318
-0.000359, 0.001315, 0.001562
-0.000834, 0.000288, 0.001633
-0.000009, 0.001060, 0.001417
-0.000497, 0.001219, 0.001679
-0.000279, 0.000344, 0.001681
-0.000067, 0.001172, 0.001764
0.000041, 0.001714, 0.001816
0.000053, 0.001135, 0.001780
0.000339, 0.001915, 0.001798
0.000280, 0.001756, 0.001787
-0.000090, 0.000746, 0.001634
-0.000227, 0.001492, 0.001679
-0.000508, 0.001619, 0.001804
-0.001004, 0.000887, 0.002138
-0.001125, 0.001601, 0.002357
-0.000984, 0.001459, 0.002273
-0.001464, 0.001570, 0.002439
-0.000772, 0.001952, 0.002384
-0.001308, 0.001618, 0.002598
-0.001165, 0.002564, 0.002800
-0.001622, 0.001697, 0.002895
-0.001353, 0.001786, 0.002985
-0.001746, 0.001811, 0.002911
-0.002306, 0.001026, 0.003014
-0.002090, 0.001887, 0.003089
-0.003320, 0.001367, 0.003510
-0.003336, 0.000691, 0.003554
-0.003724, 0.001704, 0.003855
-0.003721, 0.001603, 0.004338
-0.004144, 0.001742, 0.004561
-0.004206, 0.002179, 0.004937
-0.004556, 0.002333, 0.005031
-0.005232, 0.002303, 0.005581
-0.006261, 0.001914, 0.005790
-0.005963, 0.003099, 0.006175
-0.006865, 0.002129, 0.006264
-0.006952, 0.002019, 0.006341
-0.007626, 0.002688, 0.006644
-0.008119, 0.002213, 0.006873
-0.008682, 0.002477, 0.007008
-0.008823, 0.002701, 0.006997
-0.009075, 0.002464, 0.006995
-0.009140, 0.003627, 0.007382
-0.009581, 0.003454, 0.007708
-0.010207, 0.002590, 0.007922
-0.010136, 0.003555, 0.008110
-0.010712, 0.003160, 0.008508
-0.010390, 0.002926, 0.008478
-0.009413, 0.004106, 0.008262
-0.009370, 0.003251, 0.007963
-0.009294, 0.003017, 0.007680
-0.008851, 0.003650, 0.007330
-0.008617, 0.002916, 0.007030
-0.008763, 0.002944, 0.007075
-0.008289, 0.003816, 0.006678
-0.008556, 0.003201, 0.006572
-0.008254, 0.003793, 0.006742
-0.008752, 0.003385, 0.006788
-0.008341, 0.003725, 0.006766
-0.008820, 0.004002, 0.007044
-0.009039, 0.003324, 0.007057
-0.008809, 0.003783, 0.007140
-0.009455, 0.003869, 0.007659
-0.009633, 0.003501, 0.007823
-0.010384, 0.003581, 0.008039
-0.010236, 0.003700, 0.008130
-0.011306, 0.003684, 0.008722
-0.012257, 0.003334, 0.009058
-0.012515, 0.003637, 0.009247
-0.012767, 0.004122, 0.009325
-0.013155, 0.003826, 0.009531
-0.012928, 0.004192, 0.009590
-0.012654, 0.004931, 0.009528
-0.012320, 0.004541, 0.009164
-0.011826, 0.004167, 0.008798
-0.011005, 0.004452, 0.008447
-0.010590, 0.004317, 0.008145
-0.010081, 0.004142, 0.008019
-0.009729, 0.004428, 0.007614
-0.009202, 0.004635, 0.007448
-0.009113, 0.004675, 0.007356
-0.009955, 0.004062, 0.007804
-0.009898, 0.004413, 0.007711
-0.009417, 0.005368, 0.007641
-0.010635, 0.003958, 0.008134
-0.010624, 0.004668, 0.008676
-0.011673, 0.004899, 0.009259
-0.012727, 0.003794, 0.009516
-0.013618, 0.004416, 0.010036
-0.013993, 0.004648, 0.010361
-0.014473, 0.004474, 0.010614
-0.014379, 0.005001, 0.010682
-0.014780, 0.004955, 0.010808
-0.014718, 0.005100, 0.010916
-0.014919, 0.004505, 0.011128
-0.015470, 0.004776, 0.011446
-0.015672, 0.004896, 0.011531
-0.016686, 0.004411, 0.011677
-0.016479, 0.004889, 0.012007
-0.017303, 0.004316, 0.012262
-0.017878, 0.004149, 0.012756
-0.018526, 0.005120, 0.013035
-0.019037, 0.004803, 0.013376
-0.019616, 0.004244, 0.013623
-0.019362, 0.005629, 0.013881
-0.019213, 0.005480, 0.013852
-0.019051, 0.004656, 0.013735
-0.018759, 0.005404, 0.013713
-0.018587, 0.004912, 0.013716
-0.018559, 0.004747, 0.013752
-0.017901, 0.005416, 0.013562
-0.018486, 0.005233, 0.013800
-0.018450, 0.005687, 0.013844
-0.018584, 0.005170, 0.013841
-0.018957, 0.004988, 0.013871
-0.018703, 0.004830, 0.013602
-0.018633, 0.004130, 0.013415
-0.018208, 0.004719, 0.013497
-0.018064, 0.004401, 0.013277
-0.017338, 0.004210, 0.012998
-0.016810, 0.005032, 0.012530
-0.016352, 0.004762, 0.012539
-0.016515, 0.005469, 0.012544
-0.016407, 0.005555, 0.012739
-0.016540, 0.005228, 0.012569
-0.015868, 0.005974, 0.012186
-0.016544, 0.004883, 0.012146
-0.016359, 0.005596, 0.012141
-0.016406, 0.005348, 0.012089
-0.016326, 0.004496, 0.011878
-0.016084, 0.005330, 0.011722
-0.016122, 0.004724, 0.011590
-0.016231, 0.004531, 0.011691
-0.016003, 0.005635, 0.011933
-0.016550, 0.005228, 0.011972
-0.016523, 0.005489, 0.011976
-0.016727, 0.005972, 0.012173
-0.016631, 0.005214, 0.012040
-0.016215, 0.005078, 0.011795
-0.015838, 0.005681, 0.011302
-0.016002, 0.004310, 0.011275
-0.015416, 0.004594, 0.010909
-0.014807, 0.004886, 0.010821
-0.015124, 0.004716, 0.010627
-0.014659, 0.005843, 0.010668
-0.014386, 0.005118, 0.010264
-0.014715, 0.005100, 0.010524
-0.013962, 0.005299, 0.010229
-0.014627, 0.004518, 0.010324
-0.014327, 0.004708, 0.010343
-0.014155, 0.004627, 0.010561
-0.014494, 0.004165, 0.010526
-0.014800, 0.004561, 0.010971
-0.015586, 0.004026, 0.011211
-0.016267, 0.004279, 0.011585
-0.017028, 0.004436, 0.012088
-0.017917, 0.003712, 0.012336
-0.018335, 0.004618, 0.012629
-0.018372, 0.005064, 0.012554
-0.018187, 0.004507, 0.012557
-0.017898, 0.004968, 0.012280
-0.017419, 0.004555, 0.012170
-0.016908, 0.004054, 0.011699
-0.016499, 0.004508, 0.011446
-0.015701, 0.004334, 0.010920
-0.015460, 0.004025, 0.010691
-0.014748, 0.004806, 0.010381
-0.014895, 0.004958, 0.010442
-0.015124, 0.004148, 0.010311
-0.014913, 0.005191, 0.010370
-0.014069, 0.004875, 0.009922
-0.014624, 0.004159, 0.010121
-0.015077, 0.004176, 0.010240
-0.014735, 0.003946, 0.010067
-0.015664, 0.004479, 0.010626
-0.016365, 0.003795, 0.011081
-0.016246, 0.004471, 0.011228
-0.016701, 0.004200, 0.011371
-0.017313, 0.004501, 0.011825
-0.017529, 0.004914, 0.012053
-0.017874, 0.004262, 0.012282
-0.018305, 0.004374, 0.012433
-0.018665, 0.003992, 0.012415
-0.018913, 0.003752, 0.012460
-0.018593, 0.004863, 0.012478
-0.018594, 0.004178, 0.012323
-0.018243, 0.004161, 0.012261
-0.017621, 0.004843, 0.012039
-0.018137, 0.004245, 0.012182
-0.017563, 0.005243, 0.012127
-0.017937, 0.004969, 0.012221
-0.018017, 0.005164, 0.012305
-0.018417, 0.004642, 0.012440
-0.018346, 0.005083, 0.012403
-0.018792, 0.004912, 0.012912
-0.018339, 0.005075, 0.012675
-0.018626, 0.004507, 0.012736
-0.018413, 0.004472, 0.012405
-0.017682, 0.004770, 0.012094
-0.017421, 0.003949, 0.011770
-0.016737, 0.004431, 0.011563
-0.015822, 0.005003, 0.011099
-0.014981, 0.004729, 0.010560
-0.014161, 0.004720, 0.010235
-0.012944, 0.005514, 0.009650
-0.013322, 0.004127, 0.009568
-0.011749, 0.004451, 0.008830
-0.011359, 0.004616, 0.008673
-0.011116, 0.003325, 0.008205
-0.009938, 0.004079, 0.007859
-0.009913, 0.004824, 0.007903
-0.010432, 0.003798, 0.007806
-0.010633, 0.004359, 0.007907
-0.010333, 0.004563, 0.007782
-0.010338, 0.004028, 0.007603
-0.010738, 0.004509, 0.008112
-0.011143, 0.003870, 0.007990
-0.011536, 0.004089, 0.008594
-0.012073, 0.005207, 0.009008
-0.012500, 0.004893, 0.009381
-0.012632, 0.005343, 0.009514
-0.012675, 0.005840, 0.009718
-0.013534, 0.004507, 0.009918
-0.012974, 0.004629, 0.009584
-0.012532, 0.005301, 0.009395
-0.013008, 0.004335, 0.009282
-0.012294, 0.004998, 0.009051
-0.012465, 0.004787, 0.009056
-0.012143, 0.004368, 0.008835
-0.011851, 0.004673, 0.008949
-0.011451, 0.004462, 0.008488
-0.011287, 0.004449, 0.008635
-0.010567, 0.005177, 0.008340
-0.010939, 0.004465, 0.008601
-0.010903, 0.004803, 0.008725
-0.010876, 0.005197, 0.008881
-0.011645, 0.004684, 0.009200
-0.011585, 0.005022, 0.009013
-0.012346, 0.004525, 0.009158
-0.012418, 0.004776, 0.009242
-0.013216, 0.004374, 0.009714
-0.012572, 0.004792, 0.009523
-0.013138, 0.005235, 0.009722
-0.013197, 0.004426, 0.009630
-0.012593, 0.004964, 0.009663
-0.012403, 0.004564, 0.009762
